Date,NAV_High_Yield_Corp_Debt,Log_Return_High_Yield_Corp_Debt
2008-08-21,107.12993183642179,0.0003937621843516834
2008-08-22,107.33403106834041,0.0016458643093642685
2008-08-23,107.36171643349692,0.0
2008-08-25,107.08188389273916,-0.0028684929301508186
2008-08-26,107.10950421993371,0.0
2008-08-27,107.04929127929327,-0.0008204354167944241
2008-08-28,107.29805850845435,0.002063789266335741
2008-08-29,107.36844148600676,0.00039794190834989234
2008-08-30,107.39613572686625,0.0
2008-08-31,107.42383711108151,0.0
2008-09-01,107.0960075374851,-0.0033151651623773014
2008-09-02,106.86182456645608,-0.002447593298879455
2008-09-03,106.62564137651508,-0.0024711609729171297
2008-09-04,106.34789470486075,-0.002866919109959114
2008-09-05,106.37444606426895,-8.271426705638655e-06
2008-09-06,106.40188391742045,0.0
2008-09-08,106.82626562249553,0.0037236015149262045
2008-09-09,106.54661985127719,-0.002879841577852763
2008-09-10,106.48468053667371,-0.0008396242255263514
2008-09-11,106.20485233255852,-0.00288998136410897
2008-09-12,106.57971542870497,0.0032663462328815416
2008-09-13,106.60720622831951,0.0
2008-09-15,104.42601057957204,-0.020935681013972814
2008-09-16,103.42668311438898,-0.009876264572475172
2008-09-17,101.9817267837545,-0.014330963299849283
2008-09-18,101.21263789705661,-0.00782994887438802
2008-09-19,103.83478661418752,0.025325961856276762
2008-09-20,103.86156939644911,0.0
2008-09-22,103.88622380125206,-2.055917004063165e-05
2008-09-23,103.14672262383876,-0.007403651786506224
2008-09-24,101.9979835321075,-0.011460297811441386
2008-09-25,101.1897114310799,-0.008215988441501922
2008-09-26,99.6598431480099,-0.015496197369540258
2008-09-27,99.685549059933,0.0
2008-09-29,97.71495401975109,-0.020229287182934718
2008-09-30,96.9026659723858,-0.008607709290187882
2008-10-01,95.83976745392144,-0.011290154300791241
2008-10-02,92.98118734892036,-0.030546423609086597
2008-10-03,92.11634777868461,-0.009605150357004641
2008-10-04,92.14010794775452,0.0
2008-10-06,89.16926595163383,-0.03304046864076334
2008-10-07,88.80289510133802,-0.004376210356899319
2008-10-08,87.66429942488959,-0.013165832335246316
2008-10-09,86.30857976056912,-0.015847751841229104
2008-10-10,81.56387835663564,-0.056815492575965215
2008-10-11,81.5849166585927,0.0
2008-10-13,81.54250095270662,-0.0007781355943443805
2008-10-14,84.40884907079995,0.03429866593972265
2008-10-15,82.34572848838383,-0.025010091750733664
2008-10-16,80.53215596011968,-0.02253380747306332
2008-10-17,79.83885914480034,-0.008906425155895454
2008-10-18,79.85945250132578,0.0
2008-10-20,80.47211426017715,0.007386466309761495
2008-10-21,80.15526275135907,-0.004204169187587773
2008-10-22,79.6229502236303,-0.006922862128889541
2008-10-23,78.75746461885934,-0.011190113705982918
2008-10-24,77.71978049130075,-0.013524676413187713
2008-10-25,77.73982726007827,0.0
2008-10-27,77.4014480255619,-0.004621312342171579
2008-10-28,77.83585238980268,0.005340134049987492
2008-10-29,79.2463676813205,0.017706047800985652
2008-10-30,80.18909390963964,0.011571004803437578
2008-10-31,79.40733042532369,-0.010057342549859053
2008-11-01,79.42781247483816,0.0
2008-11-03,79.08277142182436,-0.0046126419456699935
2008-11-04,79.44425065914406,0.004303686771042833
2008-11-05,79.77474139444531,0.0038945034480983667
2008-11-06,79.45639950612893,-0.004257496610617768
2008-11-07,79.10732714232253,-0.00466204371978828
2008-11-08,79.12773181003782,0.0
2008-11-10,79.0264799003696,-0.0015387205408027578
2008-11-11,79.01640051076167,-0.0003855552836002738
2008-11-12,77.5932366981674,-0.018437866795300087
2008-11-13,76.95880413664764,-0.008470096673373544
2008-11-14,76.68809084073999,-0.0037827210506401975
2008-11-15,76.70787149909177,0.0
2008-11-17,75.94128708652491,-0.010304401002437485
2008-11-18,74.44784816992302,-0.020124793086746206
2008-11-19,72.66098401726335,-0.024558600781476345
2008-11-20,70.34865344076495,-0.03260737721170646
2008-11-21,69.21697927496515,-0.016479632800089083
2008-11-22,69.23483286088926,0.0
2008-11-24,69.37805111937757,0.0018090129995034447
2008-11-25,69.42805103818274,0.0004626443101002017
2008-11-26,69.7087411951099,0.0037778112141276
2008-11-27,69.70069284364516,-0.000373463083564699
2008-11-28,69.69420894515348,-0.000351022987919861
2008-11-29,69.71218562603218,0.0
2008-11-30,69.73016694375318,0.0
2008-12-01,68.67059109498314,-0.01557395574995862
2008-12-02,68.71487260850988,0.0003868282211769393
2008-12-03,68.22403409348308,-0.007428579249016474
2008-12-04,67.866042191769,-0.005520445103125458
2008-12-05,67.37968829678802,-0.007452014626185104
2008-12-06,67.39706797829314,0.0
2008-12-08,67.71204343168554,0.004405773417441525
2008-12-09,67.80732384568147,0.0011485449790531437
2008-12-10,67.64871592372648,-0.002600411859000646
2008-12-11,67.0200119710987,-0.00959750240327155
2008-12-12,66.10578962015536,-0.013996466986835456
2008-12-13,66.12284071668437,0.0
2008-12-15,64.89120657343476,-0.019064979167228803
2008-12-16,65.82283293001392,0.014000342430573362
2008-12-17,66.77151397492149,0.014055464824829533
2008-12-18,67.63590198416198,0.012607711916203183
2008-12-19,68.38296331096501,0.010729631509852353
2008-12-20,68.40060177372379,0.0
2008-12-22,69.05584379855986,0.009278363529486485
2008-12-23,70.00581210521429,0.013408292274266377
2008-12-24,70.10179971587989,0.0011125820782952722
2008-12-25,70.11988152929867,0.0
2008-12-26,70.77096399266532,0.008986836781064753
2008-12-27,70.78921840798088,0.0
2008-12-29,71.60870008021206,0.011254852128167282
2008-12-30,73.73513900728304,0.029012364556569168
2008-12-31,74.76229911447642,0.013579840377026392
2009-01-01,74.78158304083532,0.0
2009-01-02,75.59439028345933,0.01055524352148506
2009-01-03,75.61388883650864,0.0
2009-01-05,76.79377793132781,0.015229633542714746
2009-01-06,79.08168658646717,0.029107199788241563
2009-01-07,79.89716626240418,0.010003723972888555
2009-01-08,79.15412445782655,-0.009603883465093582
2009-01-09,79.23665519691959,0.0007844144912310491
2009-01-10,79.25709322306164,0.0
2009-01-12,79.21934896781642,-0.000734431717604483
2009-01-13,78.78483564426229,-0.005759429566040409
2009-01-14,78.68699165969674,-0.0015009763357997303
2009-01-15,78.37624658210683,-0.004215940067943584
2009-01-16,78.93576759746064,0.006857408204758041
2009-01-17,78.95612801370602,0.0
2009-01-19,78.91587530093399,-0.0007680425061866073
2009-01-20,78.99565136734232,0.000752680259412492
2009-01-21,79.254327938258,0.0030120898168635637
2009-01-22,79.33389065907718,0.0007456765864784686
2009-01-23,79.23157190440072,-0.0015488585115964965
2009-01-24,79.25200861937607,0.0
2009-01-26,79.24048253812357,-0.00040345370939001186
2009-01-27,79.20340452068132,-0.0007261176805845706
2009-01-28,80.32493484029985,0.013806442092874892
2009-01-29,80.90034209529014,0.006881824150989083
2009-01-30,80.92120924702107,0.0
2009-01-31,80.94208178115224,0.0
2009-02-02,80.40629364839849,-0.006901095827209808
2009-02-03,80.73363934128105,0.0038059567971351405
2009-02-04,81.22144833407575,0.005767601298961297
2009-02-05,81.30518287266106,0.0007727060922571818
2009-02-06,81.57480609707166,0.0030535839728248583
2009-02-07,81.59584721769193,0.0
2009-02-09,81.83748627451658,0.0026998293341229896
2009-02-10,81.57958792506454,-0.0034151087573974282
2009-02-11,81.28976042884669,-0.0038179117179292796
2009-02-12,80.99843208187326,-0.0038491609092064605
2009-02-13,81.20274760399651,0.0022619659977158022
2009-02-14,81.22369275714834,0.0
2009-02-16,81.7167497201624,0.0057955953978935095
2009-02-17,80.52480232278448,-0.014955544238456773
2009-02-18,80.10961976408348,-0.005428603493471185
2009-02-19,80.46681594652256,0.004192106885215757
2009-02-20,79.62772909858586,-0.010743175992876835
2009-02-21,79.64826799696446,0.0
2009-02-23,79.39403111987781,-0.0034558962931175454
2009-02-24,78.29626228771879,-0.01418491171704633
2009-02-25,78.4618784674084,0.0018555909568323023
2009-02-26,78.45119746547614,-0.00039414399935619964
2009-02-27,77.8429816612819,-0.008042986630913462
2009-02-28,77.86306020813898,0.0
2009-03-02,76.56243127610414,-0.017107494971612146
2009-03-03,75.85797937136238,-0.009503969216747078
2009-03-04,75.33086910379909,-0.007232675659996288
2009-03-05,74.47736683081041,-0.011655647227445694
2009-03-06,74.30002393851139,-0.002642589982697094
2009-03-07,74.31918862722569,0.0
2009-03-09,73.77838240107899,-0.007563270837776338
2009-03-10,74.21294863598587,0.005616418564502108
2009-03-11,75.16424090240812,0.012482248627231053
2009-03-12,75.44185210811894,0.0034295704430350334
2009-03-13,76.1797960558876,0.00947862460479662
2009-03-14,76.19944560645757,0.0
2009-03-16,77.41423456086709,0.015562564393721992
2009-03-17,77.58039055697353,0.0018866062983215483
2009-03-18,76.47237547311624,-0.014646833571116197
2009-03-19,77.16092416910817,0.008707927101284
2009-03-20,77.17965189784489,-1.5226613082744968e-05
2009-03-21,77.19955934773918,0.0
2009-03-23,77.74981562718956,0.006846286794275827
2009-03-24,78.09683247508019,0.0041964956592169915
2009-03-25,78.68200507768893,0.007208927461935324
2009-03-26,79.21734166819779,0.00652453191413419
2009-03-27,80.27705344688752,0.013034020524623447
2009-03-28,80.29775982972104,0.0
2009-03-30,79.88955392932152,-0.005355906213058677
2009-03-31,79.48306058474041,-0.005360469629429626
2009-04-01,79.23094468544707,-0.0034357770699384067
2009-04-02,80.28839666197746,0.013003600712615823
2009-04-03,81.08027787835988,0.009559188167683936
2009-04-04,81.10119144209834,0.0
2009-04-06,81.43381268701815,0.0038360080445394404
2009-04-07,81.42407421142565,-0.0003775954049870287
2009-04-08,81.69873237993009,0.0031104025201065676
2009-04-09,82.25432460498826,0.006521253765010364
2009-04-10,82.27554099823953,0.0
2009-04-11,82.2967628639732,0.0
2009-04-13,82.41594754796395,0.0011895861775907675
2009-04-14,83.43406848669966,0.012022943154662758
2009-04-15,83.81141842632339,0.004255727123791045
2009-04-16,84.81379746671908,0.01163405870872219
2009-04-17,86.13001239823433,0.015145664154864201
2009-04-18,86.15222847286086,0.0
2009-04-20,85.77551262577103,-0.0046413677683107965
2009-04-21,85.19638437589514,-0.007034292669444968
2009-04-22,85.48278847911978,0.003098949949876694
2009-04-23,85.83922820164653,0.003904157369166487
2009-04-24,86.87012584705933,0.011683181766109555
2009-04-25,86.89253282396432,0.0
2009-04-27,86.78192858970641,-0.0015319947882545231
2009-04-28,87.20899733981196,0.004652395754731235
2009-04-29,88.36383064035577,0.012900626245538262
2009-04-30,91.9738615932064,0.03979385024842019
2009-05-01,92.39742831530039,0.004337935564136466
2009-05-02,92.42126098530235,0.0
2009-05-04,92.84986492869866,0.00437000483591687
2009-05-05,93.4280396616287,0.005951304477249328
2009-05-06,93.97431198721418,0.005573487491169671
2009-05-07,95.50433816036119,0.01589636757379586
2009-05-08,96.02620665337228,0.005192900343822058
2009-05-11,95.40578170851714,-0.006741606235316726
2009-05-12,95.20227706858724,-0.0023938425174159375
2009-05-13,94.43573335018988,-0.008344391536880385
2009-05-14,94.23521898366646,-0.002384065268892902
2009-05-15,94.25802585331188,-1.5915977229418103e-05
2009-05-16,94.28233843934547,0.0
2009-05-18,94.64201904927393,0.003550683287903438
2009-05-19,95.23269093292558,0.005965352026214132
2009-05-20,96.099508057433,0.008805279293865724
2009-05-21,96.61885651608212,0.005133144350316243
2009-05-22,97.37762362346865,0.007566563710950592
2009-05-23,97.40274086765724,0.0
2009-05-25,97.34984690639499,-0.0008013013332220647
2009-05-26,97.60734451565303,0.002384293423526649
2009-05-27,98.48960182935701,0.00874257702524702
2009-05-28,99.03245204934942,0.005240061950692484
2009-05-29,98.98635377341755,-0.0007236848697145318
2009-05-30,99.01188596784323,0.0
2009-05-31,99.03742474795398,0.0
2009-06-01,100.66157293927944,0.016012514052388988
2009-06-02,101.38328587213162,0.006887983331293936
2009-06-03,101.49509656724335,0.0008445581164437814
2009-06-04,102.17353723319766,0.006405968807263791
2009-06-05,103.48656152060447,0.01251435456090005
2009-06-06,103.51325448290144,0.0
2009-06-08,103.9581102889727,0.004031499438115953
2009-06-09,104.0292723641205,0.00042649896847154925
2009-06-10,104.77240129695939,0.0068619264062549905
2009-06-11,104.7610736843765,-0.00036611990003307713
2009-06-12,104.87635387631511,0.0008421193717031395
2009-06-13,104.90340531679908,0.0
2009-06-15,104.97529024507622,0.0004272209788877278
2009-06-16,104.6651602439124,-0.00321742116128657
2009-06-17,103.63434104897753,-0.010158088417148166
2009-06-18,103.61147280232697,-0.0004787138999644357
2009-06-19,103.59911729021407,-0.000377256154285627
2009-06-20,103.62583928475321,0.0
2009-06-22,102.90222283308431,-0.007267252267803257
2009-06-23,102.51595145503201,-0.004019775974574027
2009-06-24,102.622491119128,0.000781008050762049
2009-06-25,102.32439676145339,-0.0031677147603491203
2009-06-26,102.35203143058685,1.2132629795522139e-05
2009-06-27,102.37843175615426,0.0
2009-06-29,102.57103345631201,0.0016220195323973956
2009-06-30,104.69731085959552,0.02026513535492175
2009-07-01,104.93645280234212,0.0020241404240852593
2009-07-02,104.87994427511471,-0.0007967561914219676
2009-07-03,104.90699664169361,0.0
2009-07-04,104.93405598606547,0.0
2009-07-06,104.57767568489162,-0.0036608603569717214
2009-07-07,104.52186556871382,-0.0007919214101071403
2009-07-08,103.66799305613485,-0.008462966077571323
2009-07-09,103.90045668894732,0.001982482847349963
2009-07-10,103.51200654717188,-0.0040046202871934665
2009-07-11,103.53870607267015,0.0
2009-07-13,103.43714696956725,-0.0012395850274946282
2009-07-14,104.13175195299725,0.006436541702895744
2009-07-15,105.17277890709293,0.009692152110693457
2009-07-16,104.98812966944361,-0.002015641730605757
2009-07-17,105.69697070609391,0.006472700588528008
2009-07-18,105.7242338136173,0.0
2009-07-20,105.92632184689263,0.0016521616034523635
2009-07-21,106.30399421675685,0.003302030912682962
2009-07-22,106.80550794705415,0.004449879840076441
2009-07-23,108.14296530372377,0.012189827880532909
2009-07-24,108.52609630873896,0.003279499538497211
2009-07-25,108.55408915104081,0.0
2009-07-27,109.20369405128419,0.005709889730668831
2009-07-28,109.68158236630741,0.004109725573653867
2009-07-29,110.25237906775374,0.004933996620707985
2009-07-30,110.78076592652646,0.00452433439082062
2009-07-31,111.31812083535323,0.004582164898322493
2009-08-01,111.34683384271155,0.0
2009-08-03,112.42810355907552,0.009408490398697714
2009-08-04,112.96614525457122,0.00451749548697084
2009-08-05,113.50444345591495,0.004497065047236936
2009-08-06,113.72178309058397,0.0016555040740301634
2009-08-07,114.50072035416841,0.006569933349377281
2009-08-08,114.53025427013277,0.0
2009-08-10,114.51671060253871,-0.00037626134565436274
2009-08-11,114.26683678601738,-0.002442903595057477
2009-08-12,113.63707067878852,-0.005786007004211458
2009-08-13,113.06468663624399,-0.0053089523242445796
2009-08-14,112.95597590221108,-0.0012201721053545515
2009-08-17,111.92365633784408,-0.009441499437080274
2009-08-18,111.85911447093868,-0.0008349447203421891
2009-08-19,111.61510854474753,-0.002442284757272254
2009-08-20,111.55355972975089,-0.0008097022531737522
2009-08-21,112.21996619453768,0.005699659536935712
2009-08-22,112.24891182073864,0.0
2009-08-24,112.2353814507776,-0.0003785471334222518
2009-08-25,112.35812190787462,0.0008353131304418724
2009-08-26,112.43381503991445,0.0004156545367232124
2009-08-27,112.646701676313,0.0016341671011198605
2009-08-28,112.81545625773414,0.0012393823360995957
2009-08-29,112.84455548256253,0.0
2009-08-31,112.50541750800085,-0.003268627882655802
2009-09-01,112.25798430868132,-0.0024602607765505167
2009-09-02,112.06051029600046,-0.0020190823245766513
2009-09-03,112.27203795505253,0.0016283569864924058
2009-09-04,112.75832694639503,0.004065135166702593
2009-09-05,112.78741143548834,0.0
2009-09-07,112.77008842568098,-0.0004116111309069549
2009-09-08,113.12372060707516,0.002873798792273188
2009-09-09,113.38567060584644,0.0020555556772908603
2009-09-10,113.65441794772151,0.0021100413040707447
2009-09-11,114.39006111664449,0.006195463440929816
2009-09-12,114.41956648955156,0.0
2009-09-14,115.44225607078891,0.008642673276136216
2009-09-15,116.52562632880236,0.009085188738433848
2009-09-16,117.81860818430626,0.010779867282601408
2009-09-17,117.85193332469923,2.4914429954747833e-05
2009-09-18,118.41868455244654,0.004540749531728182
2009-09-19,118.44922905441443,0.0
2009-09-21,118.38136722150642,-0.0008312010206188479
2009-09-22,118.75835521320926,0.0029223107325444544
2009-09-23,119.03719769454503,0.0020878643934752546
2009-09-24,119.11941545611151,0.00043265954111744095
2009-09-25,119.05404476891357,-0.0008070448882044471
2009-09-26,119.08475315347698,0.0
2009-09-28,118.82018665524147,-0.002482681401399968
2009-09-29,119.04863227493959,0.001663295681773946
2009-09-30,118.98036528270202,-0.0008317201454682055
2009-10-01,118.12942591896446,-0.007437456957536618
2009-10-02,117.71802554896124,-0.003747573866838582
2009-10-03,117.74838932539251,0.0
2009-10-05,118.02330763850264,0.0020747044846926447
2009-10-06,118.5433389216312,0.00413965772767325
2009-10-07,118.28185462399725,-0.0024667883455273456
2009-10-08,118.85108310549558,0.004544198078094815
2009-10-09,119.51946481357855,0.005351409632740479
2009-10-10,119.55029324696301,0.0
2009-10-12,119.53140472137662,-0.0004160195126438408
2009-10-13,119.31689842267336,-0.002054605941987664
2009-10-14,120.18923601941214,0.007028404785040085
2009-10-15,120.56920187393995,0.002899253295919013
2009-10-16,120.60331548274694,2.500117925921212e-05
2009-10-19,120.73598796443753,0.0008417823477376993
2009-10-20,120.82048148635619,0.000441786410395122
2009-10-21,121.25178164264294,0.003306351765788544
2009-10-22,121.5859357970555,0.0024948188989818354
2009-10-23,121.96952676917978,0.0028927713063601704
2009-10-24,122.00098716298929,0.0
2009-10-26,122.5390648576144,0.004143902874160135
2009-10-27,121.96309242906719,-0.00497058625665482
2009-10-28,121.38791841091614,-0.004986315353356551
2009-10-29,121.5666546441031,0.0012137649880021206
2009-10-30,121.09822122290845,-0.004119716086270696
2009-10-31,121.129456875208,0.0
2009-11-02,121.46205127684148,0.0024847503217845014
2009-11-03,121.44021112122056,-0.0004378428755426264
2009-11-04,121.77226396991752,0.0024732931520456396
2009-11-05,121.75288426338768,-0.00041717064319724565
2009-11-06,121.58285587602516,-0.001655810585250696
2009-11-07,121.61421653329477,0.0
2009-11-09,121.79885878080631,0.001259531980509504
2009-11-10,122.08563667822415,0.002094389124912255
2009-11-11,122.11712702101813,0.0
2009-11-12,122.04930336824279,-0.0008136658099302795
2009-11-13,122.18370024247245,0.0008428768838401798
2009-11-14,122.21521587943975,0.0
2009-11-16,122.09894566126495,-0.0012100246137393249
2009-11-17,122.13043943693154,0.0
2009-11-18,122.36442525809217,0.0016565588077342751
2009-11-19,122.19243213964572,-0.0016649027487477888
2009-11-20,122.27443111508094,0.00041304244961027584
2009-11-21,122.30597015485269,0.0
2009-11-23,122.43911801911499,0.0008303643095825769
2009-11-24,122.26907742500612,-0.0016480705290695384
2009-11-25,122.25166119926274,-0.00040045846658177226
2009-11-26,122.28319436584191,0.0
2009-11-27,121.9618692727692,-0.002889820640522213
2009-11-30,121.94249749131815,-0.0004168581183831504
2009-12-01,122.32682186961863,0.002889569973107261
2009-12-02,122.8165595623652,0.003738584753368875
2009-12-03,123.30707106602853,0.0037289570632417896
2009-12-04,124.16169913058425,0.006650790458034223
2009-12-05,124.19372496567746,0.0
2009-12-07,124.12398362639865,-0.0008198253154228247
2009-12-08,123.89882854934008,-0.0020740388773382292
2009-12-09,124.18750496357937,0.0020698564516129286
2009-12-10,124.63381553132493,0.003330356082580359
2009-12-11,125.13335533241346,0.003743109232867654
2009-12-12,125.16563179311427,0.0
2009-12-14,125.8284144337217,0.0050246633394365045
2009-12-15,126.44070751413429,0.004597573926771377
2009-12-16,126.68526555935796,0.0016748319332667606
2009-12-17,126.24617863719827,-0.0037308542794008623
2009-12-18,126.64747060408085,0.0029164529504339004
2009-12-19,126.68013761038746,0.0
2009-12-21,127.34536734302004,0.004980893431312199
2009-12-22,127.7496840518253,0.002912779280632615
2009-12-23,128.0509927241849,0.0020984466507577714
2009-12-24,128.40497785062183,0.002503335046451309
2009-12-25,128.4380981822103,0.0
2009-12-26,128.4712270567414,0.0
2009-12-28,128.71922012605972,0.001671005967773692
2009-12-29,128.80824998492733,0.0004336288638598992
2009-12-30,128.7883416137212,-0.0004125798068409496
2009-12-31,129.41689489781928,0.004611926036415741
2010-01-01,129.45027623975722,0.0
2010-01-02,129.4836661919619,0.0
2010-01-04,129.79021955130213,0.002107347495823536
2010-01-05,130.04716317063665,0.0017202669711537091
2010-01-06,130.7915942498922,0.005451493235981481
2010-01-07,131.60112648644017,0.005914023269977491
2010-01-08,131.69182415285854,0.00043115662536372253
2010-01-09,131.72579228210432,0.0
2010-01-11,131.92583110991245,0.0012598698236723584
2010-01-12,131.5206206947606,-0.003334993125323956
2010-01-13,131.77372219734403,0.0016651009255179876
2010-01-14,131.7542535620486,-0.0004057617441611939
2010-01-15,131.45796144432575,-0.002509907618162484
2010-01-16,131.49186925184114,0.0
2010-01-18,131.525785805418,0.0
2010-01-19,131.50249806586254,-0.000435089502782408
2010-01-20,131.26180805621493,-0.002090427438570225
2010-01-21,130.85650718106726,-0.003351274637721859
2010-01-22,130.22972520885048,-0.0050605614095729605
2010-01-23,130.2633162094004,0.0
2010-01-25,129.96579456989372,-0.0025451744477195024
2010-01-26,129.89041677529343,-0.0008382695509868023
2010-01-27,130.08762872050835,0.0012595647138575472
2010-01-28,130.1200869218251,-8.426258439322741e-06
2010-01-29,129.88262499324483,-0.0020850531568232
2010-01-30,129.9161264639772,0.0
2010-01-31,129.94963657596196,0.0
2010-02-01,129.54350818982502,-0.003388947784601674
2010-02-02,129.57746736411156,4.2084162971890615e-06
2010-02-03,130.04474386668824,0.003342626233218378
2010-02-04,129.3746594351476,-0.00542534928090651
2010-02-05,128.21898417836974,-0.009233210831908216
2010-02-06,128.25205653539987,0.0
2010-02-08,128.0683481044112,-0.0016917681851668358
2010-02-09,127.93756162124228,-0.0012799794293791693
2010-02-10,127.69980368044092,-0.002118569527444298
2010-02-11,127.46474225546415,-0.002100876230948636
2010-02-12,127.2328943467782,-0.0020790141187679444
2010-02-13,127.26571235524065,0.0
2010-02-15,127.40525830160364,0.0008382049714395349
2010-02-16,127.38633500742135,-0.0004065474980468203
2010-02-17,128.59596943278743,0.009195449690553548
2010-02-18,129.43945869381608,0.006281513462524358
2010-02-19,129.9643035203385,0.0037896251846131893
2010-02-20,129.99782605894492,0.0
2010-02-22,130.35895106172558,0.00251682472102413
2010-02-23,129.85118264465763,-0.0041617402923874005
2010-02-24,129.9934216118462,0.0008371128745122641
2010-02-25,129.64808572774612,-0.002918756243527562
2010-02-26,129.62866518109203,-0.0004078139713103751
2010-02-28,129.6621011463173,0.0
2010-03-01,129.6955457358987,0.0
2010-03-02,130.165538320834,0.0033602259937670176
2010-03-03,130.41782813356733,0.0016788761795658981
2010-03-04,130.72734360160663,0.002113089752787167
2010-03-05,131.41912113589646,0.0050211946880281254
2010-03-06,131.45301892507834,0.0
2010-03-08,132.04068150421773,0.004203729561595792
2010-03-09,132.29831298872887,0.0016917839568543838
2010-03-10,132.72278846848585,0.0029461915587842467
2010-03-11,132.81307457998747,0.00042223514759753714
2010-03-12,133.07300698804136,0.0016977511608256073
2010-03-13,133.10733137476447,0.0
2010-03-15,133.08545449075478,-0.00042238091277205426
2010-03-16,132.89797392539887,-0.0016680501155392775
2010-03-17,133.21373304934912,0.0021157750361881413
2010-03-18,133.75398493767904,0.0037903978282398405
2010-03-19,134.01374746384306,0.0016827387585080299
2010-03-20,134.04831450187936,0.0
2010-03-22,133.85807754800354,-0.0016785114915947898
2010-03-23,134.0046999635021,0.0008370702993420774
2010-03-24,134.88380737026722,0.006282559757382101
2010-03-25,135.3150100665874,0.0029345988691190784
2010-03-26,135.23819828572886,-0.0008259290852790762
2010-03-27,135.2730811543343,0.0
2010-03-29,135.36413180471428,0.0004150650651381081
2010-03-30,135.51377348804237,0.0008471796796892107
2010-03-31,135.14988068828134,-0.002947559055680709
2010-04-01,135.2963730181352,0.0008256475175030311
2010-04-02,135.32726062960805,-2.9641015977769187e-05
2010-04-03,135.36216647064347,0.0
2010-04-05,136.372826931659,0.007182550822067129
2010-04-06,136.40973737056268,1.2721721409254238e-05
2010-04-07,136.0459120064471,-0.0029293739128039824
2010-04-08,136.1952221340063,0.0008392093398803813
2010-04-09,136.34644919055125,0.0008520701403395016
2010-04-10,136.381617917525,0.0
2010-04-12,136.41853030668827,1.2718575176255148e-05
2010-04-13,136.57118352582867,0.0008606994620488587
2010-04-14,137.126468927234,0.0038007361211245365
2010-04-15,137.45432623300283,0.002130703825278648
2010-04-16,137.20245661311804,-0.002092512008100644
2010-04-17,137.23784613565715,0.0
2010-04-19,137.15450187155983,-0.0008656090000934958
2010-04-20,137.4817939564311,0.0021261038963883423
2010-04-21,137.46183082491407,-0.00040322342893909624
2010-04-22,137.78761833641602,0.002109857799729614
2010-04-23,138.17238427909993,0.0025313136016631484
2010-04-24,138.20802398139415,0.0
2010-04-26,138.36174907405604,0.0008539720377843936
2010-04-27,137.64270939347372,-0.00546967766540444
2010-04-28,137.90686172532912,0.0016598013028655155
2010-04-29,137.7692513445587,-0.0012565758050398137
2010-04-30,137.4002480064084,-0.0029406718380127115
2010-05-03,137.66732248360913,0.0016844140490025169
2010-05-04,137.0672367783379,-0.004627582573157601
2010-05-05,135.77670206535387,-0.009720367128820333
2010-05-06,133.82831898716861,-0.014715588853861069
2010-05-07,132.6812902231539,-0.008868038784023558
2010-05-08,132.71551357182256,0.0
2010-05-10,133.97936514848132,0.009222419068568844
2010-05-11,133.50691772663606,-0.0037913847765891663
2010-05-12,134.44554314269817,0.006749770137756625
2010-05-13,134.70804622739334,0.0016931156892997575
2010-05-14,133.67334218621824,-0.007970703990269584
2010-05-15,133.70782142130594,0.0
2010-05-17,133.57163148944343,-0.001277315617515235
2010-05-18,133.04954564635,-0.004175299078384211
2010-05-19,132.35894668613133,-0.005463373376715856
2010-05-20,130.57695045544472,-0.013816304207976653
2010-05-21,130.0669937627912,-0.004172038631070516
2010-05-22,130.10054278896018,0.0
2010-05-24,130.40544422985678,0.0020834747082677358
2010-05-25,128.97547072885385,-0.011286992265922866
2010-05-26,129.92826549614708,0.007104179604244803
2010-05-27,130.9938253767568,0.00791182220759024
2010-05-28,130.9193806365119,-0.0008265852822226696
2010-05-29,130.95314952437448,0.0
2010-05-31,130.54828320649065,-0.003355247342254835
2010-06-01,130.25514244299532,-0.002506533827482497
2010-06-02,130.28546508673526,-2.514260820141274e-05
2010-06-03,130.91909389792661,0.004594879183096537
2010-06-04,129.81612161530185,-0.00872069039162174
2010-06-05,129.84960593238517,0.0
2010-06-07,129.6674813902996,-0.0016618973245489113
2010-06-08,129.21305359932705,-0.0037695949983009972
2010-06-09,129.2993536471764,0.0004098690313865652
2010-06-10,129.70487683976071,0.0028742415040276534
2010-06-11,129.30982204473378,-0.003309203428557737
2010-06-12,129.3431757686739,0.0
2010-06-14,129.97104174803815,0.004585797078542607
2010-06-15,130.71199733304917,0.005428232206607031
2010-06-16,131.0776314403606,0.0025360946753302384
2010-06-17,131.44501377682568,0.0025416152185041966
2010-06-18,131.97468016727743,0.0037645349742032484
2010-06-19,132.00872125541582,0.0
2010-06-21,132.8203321560786,0.005872945158452599
2010-06-22,132.46891742531184,-0.002907950682979803
2010-06-23,132.11699792594106,-0.0029188115228430313
2010-06-24,131.76292740064767,-0.0029422377196443496
2010-06-25,131.7427462149065,-0.00041118388438843957
2010-06-26,131.77672747881113,0.0
2010-06-28,131.64884384949698,-0.0012291484625948554
2010-06-29,130.97167990116284,-0.005416291768254529
2010-06-30,130.62201583180092,-0.0029319991499512873
2010-07-01,130.4376931609498,-0.0016704458110154646
2010-07-02,130.6877677160599,0.0016578839178311212
2010-07-03,130.7214768624946,0.0
2010-07-05,130.7551947037488,0.0
2010-07-06,130.73692025018119,-0.0003977764330670535
