Date,NAV_Asian_Put_NAV,Log_Return_Asian_Put_NAV,Asian_Put_Price,Days_to_Maturity,Roll_Date,Nikkei_Spot,Volatility_%,Dividend_Yield_%,Risk_Free_Rate_%
2010-03-24,93.82330100751786,-0.025962356262167426,213.7390768313178,51,False,10815.03,18.52,1.5041,0.003
2010-03-25,98.70374947431768,0.05070969755566333,224.85723765719862,50,False,10828.85,18.71,1.5022,0.003
2010-03-26,97.67764615563755,-0.010450202306456576,222.51966933767562,49,False,10996.37,18.06,1.4755,0.003
2010-03-29,99.48304875362298,0.01831453335936602,226.63256112957015,48,False,10986.47,18.71,1.483,0.003
2010-03-30,95.76908434786586,-0.038047342827391466,218.1717703137866,47,False,11097.14,18.58,1.4682,0.003
2010-03-31,91.70208538128816,-0.04339480219000472,208.90673065673394,46,False,11089.94,18.7,1.4691,0.003
2010-04-01,94.08808588356803,0.025686307000449736,214.34228386366593,45,False,11244.4,18.65,1.4461,0.003
2010-04-02,96.32884302547409,0.02353635881686863,219.4469578387993,44,False,11286.09,18.79,1.4347,0.003
2010-04-05,97.96551116403236,0.016847703666509603,223.17545527235953,43,False,11339.3,19.11,1.428,0.003
2010-04-06,95.37746218897185,-0.02677318468685667,217.27961497700105,42,False,11282.32,19.75,1.4352,0.003
2010-04-07,92.81021533761158,-0.027285592342293816,211.43116404727002,41,False,11292.83,19.39,1.4339,0.003
2010-04-08,94.73216979328522,0.020496931849956136,215.8095728930066,40,False,11168.2,19.44,1.4499,0.003
2010-04-09,84.55610737971608,-0.11363833797604776,192.62746181081542,39,False,11204.34,18.56,1.4452,0.003
2010-04-12,86.88877948484655,0.027213597405594713,197.94152747410737,38,False,11251.9,18.21,1.4391,0.003
2010-04-13,82.4543031751808,-0.052384665108533755,187.8393368404357,37,False,11161.23,18.58,1.4508,0.003
2010-04-14,82.42428802741813,-0.0003640878767256943,187.77095926359863,36,False,11204.9,18.07,1.4451,0.003
2010-04-15,80.73223635533947,-0.02074219640993363,183.91629247552643,35,False,11273.79,18.15,1.4363,0.003
2010-04-16,82.7444676014861,0.024619200555234984,188.50036108432596,34,False,11102.18,18.85,1.4585,0.003
2010-04-19,84.18687135662901,0.01728183171833124,191.78630438126422,33,False,10908.77,20.12,1.4843,0.003
2010-04-20,82.466179668471,-0.02065072108247461,187.86639270699104,32,False,10900.68,19.8,1.4854,0.003
2010-04-21,76.84974817986146,-0.07053607267389145,175.0715872741108,31,False,11090.05,18.58,1.4601,0.003
2010-04-22,76.020111805769,-0.010854258902975897,173.18159075085913,30,False,10949.09,19.42,1.4789,0.003
2010-04-23,73.67738614232005,-0.03130201879374198,167.8446220533445,29,False,10914.46,19.59,1.4836,0.003
2010-04-26,76.50589180910451,0.037671839471520356,174.28824728863884,28,False,11165.79,19.92,1.4502,0.003
2010-04-27,74.82324607478328,-0.02223914187900721,170.4550081889065,27,False,11212.66,19.18,1.4441,0.003
2010-04-28,79.43355255452772,0.05979224214609325,180.9577579355932,26,False,10924.79,21.79,1.4822,0.003
2010-04-29,76.88080834459838,-0.03266457627180163,175.14234550650943,25,False,10924.79,21.79,1.4822,0.003
2010-04-30,77.22897680385796,0.004518454831238498,175.93550887067164,24,False,11057.4,19.9,1.4644,0.003
2010-05-03,72.04922731324586,-0.06942513573083407,164.13550969720185,23,False,11057.4,19.9,1.4644,0.003
2010-05-04,69.98604882366081,-0.029053678408149337,159.43537805648282,22,False,11057.4,19.9,1.4644,0.003
2010-05-05,68.7635669167539,-0.017621865617573656,156.65043922551658,21,False,11057.4,19.9,1.4644,0.003
2010-05-06,75.75929147927086,0.09688704261046827,172.58741536792218,20,False,10695.69,23.88,1.5128,0.003
2010-05-07,88.3947585572835,0.15425157888757968,201.37230184692731,19,False,10364.59,28.13,1.5611,0.003
2010-05-10,156.54252801644492,0.5715150420310645,356.6198914744497,63,True,10530.7,28.07,1.5365,0.003
2010-05-11,159.0481103908179,0.015879019947756742,362.3278644179767,62,False,10411.1,27.83,1.5541,0.003
2010-05-12,145.2616558535837,-0.09067009817321431,330.92091077296203,61,False,10394.03,27.060000000000002,1.5567,0.003
2010-05-13,125.92270855421219,-0.14286834479594865,286.86481065422964,60,False,10620.55,24.4,1.5235,0.003
2010-05-14,132.70764296490393,0.05248024093952237,302.32158526916345,59,False,10462.51,25.03,1.5465,0.003
2010-05-17,137.42821804099714,0.03495319468333509,313.0755381576495,58,False,10235.76,27.63,1.5807000000000002,0.003
2010-05-18,138.71971131371404,0.009353701778392768,316.0176919390673,57,False,10242.64,27.029999999999998,1.5797,0.003
2010-05-19,137.56214831460449,-0.00837962922471078,313.3806450205844,56,False,10186.84,28.65,1.5883,0.003
2010-05-20,142.82633806269692,0.03755367037993003,325.373007737944,55,False,10030.31,29.549999999999997,1.6131,0.003
2010-05-21,157.4491196795869,0.09747288330704815,358.6852000178724,54,False,9784.54,33.69,1.6536,0.003
2010-05-24,148.5513526996685,-0.05817164853065813,338.4151766897063,53,False,9758.4,32.24,1.6581,0.003
2010-05-25,162.39212432628239,0.08908322313398062,369.9458702203944,52,False,9459.89,35.12,1.7103999999999997,0.003
2010-05-26,153.99274364455644,-0.053108448911520396,350.8112218591834,51,False,9522.66,33.84,1.6990999999999998,0.003
2010-05-27,135.11859501673788,-0.13075260770752892,307.8139806582606,50,False,9639.72,29.359999999999996,1.6785,0.003
2010-05-28,120.92717699399421,-0.11096435301307622,275.4844787697531,49,False,9762.98,26.87,1.6573,0.003
2010-06-01,114.78459832120032,-0.05213120747176352,261.4910562319817,48,False,9711.83,25.82,1.6659999999999997,0.003
2010-06-02,121.65105601741644,0.05809943605628117,277.1335492303141,47,False,9603.24,27.0,1.6848999999999998,0.003
2010-06-03,112.21885712258332,-0.08070570396309668,255.64603533321227,46,False,9914.19,25.05,1.6319999999999997,0.003
2010-06-04,113.13495165353285,0.008130322555780514,257.7329923815438,45,False,9901.19,25.03,1.6342000000000003,0.003
2010-06-07,123.2546774904754,0.08567139487495924,280.78676297954075,44,False,9520.8,29.07,1.6993999999999998,0.003
2010-06-08,122.7990000072175,-0.0037038910276646895,279.74868306166877,43,False,9537.94,28.67,1.6964,0.003
2010-06-09,109.80723753344115,-0.11182242990798152,250.15211922584496,42,False,9439.13,28.559999999999995,1.7141,0.003
2010-06-10,109.03608181017357,-0.007047589274596193,248.39534760712743,41,False,9542.65,27.32,1.6955999999999998,0.003
2010-06-11,102.28323954664319,-0.06393302999735646,233.01168218611608,40,False,9705.25,25.569999999999997,1.6671000000000002,0.003
2010-06-14,98.43462116270692,-0.03835323997518241,224.24413583435572,39,False,9879.85,24.73,1.6377,0.003
2010-06-15,102.38313304965784,0.0393293994651828,233.2392498040374,38,False,9887.89,24.66,1.6364,0.003
2010-06-16,89.1843842129981,-0.13801602334263421,203.17114986103883,37,False,10067.15,23.4,1.6072,0.003
2010-06-17,95.56517036299952,0.06910246754375902,217.7072333980067,36,False,9999.4,23.99,1.6181,0.003
2010-06-18,89.82414183082477,-0.06195464776330252,204.62858315491877,35,False,9995.02,23.07,1.6188,0.003
2010-06-21,91.06224436603547,0.013689497551012028,207.44910737498697,34,False,10238.01,23.74,1.5803999999999998,0.003
2010-06-22,92.82089418382097,0.019128490576871025,211.45549155126872,33,False,10112.89,23.85,1.5998999999999999,0.003
2010-06-23,90.30347833016202,-0.027495787897016098,205.72056073148792,32,False,9923.7,24.43,1.6303999999999998,0.003
2010-06-24,89.57656446217779,-0.008082250967908043,204.06457658458197,31,False,9928.34,24.17,1.6297,0.003
2010-06-25,93.10932306649741,0.03868059119133883,212.11256204924462,30,False,9737.48,24.8,1.6616,0.003
2010-06-28,86.17132325678017,-0.0774368741334344,196.30708879835143,29,False,9693.94,25.35,1.6718,0.003
2010-06-29,88.31072307030344,0.024524093826634705,201.1808604116409,28,False,9570.67,25.739999999999995,1.6933,0.003
2010-06-30,91.83643956124769,0.03914762466463567,209.21280322170037,27,False,9382.64,26.729999999999997,1.7273,0.003
2010-07-01,86.72753566572014,-0.05723773354585348,197.5741975605919,26,False,9191.6,27.26,1.7632,0.003
2010-07-02,79.24213490791169,-0.09026326666218701,180.52168895659142,25,False,9203.71,27.27,1.7609,0.003
2010-07-06,83.50172356856359,0.052359109415293675,190.22546763664377,24,False,9338.04,26.93,1.7354999999999998,0.003
2010-07-07,83.82497416422515,0.0038637109579307528,190.96186555869448,23,False,9279.65,26.97,1.7464,0.003
2010-07-08,75.05839549318027,-0.11046456698619717,170.99070261732544,22,False,9535.74,24.18,1.6995,0.003
2010-07-09,70.90844020108588,-0.05687694696338517,161.5366799651868,21,False,9585.32,24.15,1.6907999999999999,0.003
2010-07-12,124.95741046888436,0.566583492804599,284.66576287601856,63,True,9548.11,24.78,1.6973000000000003,0.003
2010-07-13,118.29890644510505,-0.054758435967681915,269.49700961496916,62,False,9537.23,24.05,1.6993,0.003
2010-07-14,121.91934191833239,0.030145167243570324,277.74473195542447,61,False,9795.24,22.87,1.6545,0.003
2010-07-15,114.83233944054336,-0.05988654761375546,261.5998153852591,60,False,9685.53,23.38,1.6733000000000002,0.003
2010-07-16,118.07032518420486,0.02780727642120529,268.9762781211814,59,False,9408.36,25.019999999999996,1.7226,0.003
2010-07-19,119.57269922449618,0.012644125026117153,272.39883986201664,58,False,9408.36,25.019999999999996,1.7226,0.003
2010-07-20,115.59835850787123,-0.03380279172730263,263.3448851763201,57,False,9300.46,25.61,1.7425,0.003
2010-07-21,116.02927663300375,0.00372078765140065,264.3265607437607,56,False,9278.83,25.900000000000002,1.7466,0.003
2010-07-22,119.5234203972499,0.029669794726607447,272.28657765284424,55,False,9220.88,26.39,1.7576,0.003
2010-07-23,115.21166575179302,-0.03674133041521564,262.46395952337497,54,False,9430.96,24.17,1.7183999999999997,0.003
2010-07-26,116.91652229427525,0.014689187140772629,266.34779711603,53,False,9503.66,24.06,1.7052999999999998,0.003
2010-07-27,107.66433489850186,-0.0824418184515572,245.27036782706796,52,False,9496.85,23.93,1.7065000000000001,0.003
2010-07-28,115.8667829253788,0.07342273107564744,263.9563834563951,51,False,9753.27,23.87,1.6629,0.003
2010-07-29,112.00132490006396,-0.0339304074162316,255.1504746790563,50,False,9696.02,23.89,1.6727000000000003,0.003
2010-07-30,102.70740078091617,-0.08662652422021361,233.97796486501983,49,False,9537.3,23.38,1.7005,0.003
2010-08-02,99.39165312886422,-0.032816038879771144,226.4243525475593,48,False,9570.31,23.93,1.6947,0.003
2010-08-03,107.2560523682625,0.07615085096399472,244.34025846017707,47,False,9694.01,23.97,1.6730000000000003,0.003
2010-08-04,99.09171137832043,-0.07917318968348823,225.74105455893636,46,False,9489.34,23.3,1.7091000000000003,0.003
2010-08-05,100.51138828789387,0.014225238506269701,228.97522377695023,45,False,9653.92,24.09,1.68,0.003
2010-08-06,94.11351565519846,-0.06576937033209979,214.40021548463812,44,False,9642.12,23.45,1.6821,0.003
2010-08-09,103.85553252903495,0.0984991560908265,236.59352642902803,43,False,9572.49,24.22,1.6943,0.003
2010-08-10,101.6958756492073,-0.02101407499175056,231.67360714661248,42,False,9551.05,24.02,1.6981,0.003
2010-08-11,101.24071086212318,-0.004485790937516124,230.63669520306783,41,False,9292.85,25.25,1.7453,0.003
2010-08-12,96.14274810453429,-0.05166691074563589,219.02301457334687,40,False,9212.59,24.45,1.7605,0.003
2010-08-13,89.8294522811425,-0.0679211485202443,204.64068090394576,39,False,9253.46,24.25,1.7527000000000001,0.003
2010-08-16,95.68435548510077,0.06314191260028135,217.97874929753695,38,False,9196.67,25.120000000000005,1.7635,0.003
2010-08-17,93.42263993800539,-0.023921097056212474,212.82632993155804,37,False,9161.68,24.95,1.7703,0.003
2010-08-18,86.18345543048883,-0.08065548659706741,196.33472713105346,36,False,9240.54,23.61,1.7552,0.003
2010-08-19,82.45583005739843,-0.04421547016451573,187.84281523431153,35,False,9362.68,22.68,1.7322999999999997,0.003
2010-08-20,84.24831722026583,0.02150583866345831,191.9262843438941,34,False,9179.38,23.85,1.7668,0.003
2010-08-23,84.41302328188704,0.0019530985996915836,192.30150159996376,33,False,9116.69,24.45,1.779,0.003
2010-08-24,84.85434873708324,0.005214548438454535,193.30688612984977,32,False,8995.14,25.009999999999998,1.8030000000000002,0.003
2010-08-25,95.59308554367647,0.11916424806819981,217.77082703501802,31,False,8845.39,26.6,1.8336,0.003
2010-08-26,85.49198655106555,-0.11167784349129108,194.75949029373862,30,False,8906.48,25.77,1.821,0.003
2010-08-27,84.33432672229475,-0.013633667695570761,192.12222278738273,29,False,8991.06,24.96,1.8189,0.003
2010-08-30,80.19295766836785,-0.050353277910153066,182.68776046407143,28,False,9149.26,24.8,1.7875,0.003
2010-08-31,82.11235851760232,0.023652833790298183,187.06035193313252,27,False,8824.06,27.089999999999996,1.8534,0.003
2010-09-01,82.40594772686045,0.0035690802757831603,187.7291781829086,26,False,8927.02,25.980000000000004,1.8319999999999999,0.003
2010-09-02,78.83191661973775,-0.04433966735629742,179.58716973511795,25,False,9062.84,25.69,1.8044999999999998,0.003
2010-09-03,71.52692750973735,-0.09724396077684792,162.9456573190369,24,False,9114.13,24.41,1.7944000000000002,0.003
2010-09-07,75.06253014841154,0.048247514155672994,171.00012178487404,23,False,9226.0,24.65,1.7726,0.003
2010-09-08,73.44541998979032,-0.02177895629130937,167.31617943018594,22,False,9024.6,25.95,1.8121999999999998,0.003
2010-09-09,67.53828021448362,-0.08384799377433479,153.8591107838116,21,False,9098.39,24.9,1.7975,0.003
2010-09-10,67.994066401291,0.006725891145697097,154.8974383394885,20,False,9239.17,24.05,1.7701000000000002,0.003
2010-09-13,126.2435493512014,0.6187925300379126,287.5957188084078,63,True,9321.82,24.14,1.7544,0.003
2010-09-14,120.08443059674632,-0.05001788891615155,273.564616272736,62,False,9299.31,24.3,1.7586000000000002,0.003
2010-09-15,116.79705918937151,-0.027757191782090296,266.07564794324117,61,False,9516.56,23.31,1.7185,0.003
2010-09-16,112.15150298540314,-0.040587229463539994,255.49259571909658,60,False,9509.5,23.07,1.7198000000000002,0.003
2010-09-17,108.92670468547435,-0.029175440474692192,248.14617532893408,59,False,9626.09,22.36,1.6989,0.003
2010-09-20,112.05953097969062,0.028355034723515495,255.2830740823153,58,False,9626.09,22.36,1.6989,0.003
2010-09-21,112.09323230779657,0.0003006996466661483,255.3598491550318,57,False,9602.11,22.97,1.7032000000000003,0.003
2010-09-22,108.85573767842652,-0.02930745825379153,247.98450522770125,56,False,9566.32,22.67,1.7096,0.003
2010-09-23,101.75703076760722,-0.06743557769346155,231.81292476185257,55,False,9566.32,22.67,1.7096,0.003
2010-09-24,104.98684243585724,0.031247111782201093,239.17076611786564,54,False,9471.67,22.95,1.7266,0.003
2010-09-27,106.60871358319919,0.015330217150850799,242.8655544918586,53,False,9603.14,22.7,1.6946000000000003,0.003
2010-09-28,111.46526524657924,0.04454777059306013,253.92927595515775,52,False,9495.76,23.16,1.8339,0.003
2010-09-29,104.34562006044081,-0.06600436081880139,237.70999595636692,51,False,9559.38,22.64,1.8215999999999999,0.003
2010-09-30,105.24050452250916,0.008539591083152616,239.7486342982203,50,False,9369.35,23.65,1.8586000000000003,0.003
2010-10-01,99.75682223294582,-0.053512803435124844,227.2562451196132,49,False,9404.23,22.95,1.8541000000000003,0.003
2010-10-04,100.68330767702834,0.009244576350843236,229.3668737309427,48,False,9381.06,23.46,1.8587,0.003
2010-10-05,96.29833538741688,-0.04452899013676522,219.37745831869492,47,False,9518.76,22.28,1.8318,0.003
2010-10-06,94.57226930405808,-0.018086736193830905,215.44530322241027,46,False,9691.43,22.4,1.7991999999999997,0.003
2010-10-07,100.9028350787024,0.06479372810645148,229.86697960729884,45,False,9684.81,22.52,1.8004,0.003
2010-10-08,98.55215376717442,-0.02357213694786758,224.51188712968113,44,False,9588.88,22.63,1.8183999999999998,0.003
2010-10-12,104.05953246929603,0.054377275033753274,237.05825915998963,43,False,9388.64,23.87,1.8571999999999997,0.003
2010-10-13,96.42575890224255,-0.07618978850443509,219.66774211955223,42,False,9403.51,23.46,1.8543,0.003
2010-10-14,88.13878324199051,-0.08986071996692038,200.7891638951094,41,False,9583.51,22.5,1.8194,0.003
2010-10-15,85.74142292074636,-0.027576597689791107,195.32773185858684,40,False,9500.25,21.85,1.8354,0.003
2010-10-18,85.94840092343027,0.00241107013004828,195.79924892037204,39,False,9498.49,22.19,1.8357,0.003
2010-10-19,84.78633272945562,-0.013612767760221415,193.15193870715242,38,False,9539.45,21.76,1.8279,0.003
2010-10-20,83.63654457749588,-0.013653798496305183,190.53260368576184,37,False,9381.6,22.09,1.8586000000000003,0.003
2010-10-21,82.98500023487077,-0.007820689265994512,189.04831902713318,36,False,9376.48,21.77,1.8595999999999997,0.003
2010-10-22,73.00379929145367,-0.1281483865204629,166.3101223062258,35,False,9426.71,20.41,1.8497,0.003
2010-10-25,74.67707909448103,0.02266172074011088,170.1220248564345,34,False,9401.16,20.65,1.8547,0.003
2010-10-26,74.74741523613235,0.0009414272694879404,170.2822577817632,33,False,9377.38,20.66,1.8594,0.003
2010-10-27,71.78169200635324,-0.040485175336310825,163.52603690205456,32,False,9387.03,20.5,1.8574999999999997,0.003
2010-10-28,73.34785679448579,0.021583827717241003,167.09392049159428,31,False,9366.03,20.68,1.8617,0.003
2010-10-29,71.42543426472517,-0.026559257164521538,162.71444532520852,30,False,9202.45,20.91,1.8948,0.003
2010-11-01,71.77510026007353,0.004883594763873817,163.51102022976312,29,False,9154.72,21.06,1.9047,0.003
2010-11-02,72.518056556926,0.010297963936562371,165.2035506706025,28,False,9159.98,21.49,1.9036000000000002,0.003
2010-11-03,67.44594951678184,-0.07250905759983486,153.6487720099884,27,False,9159.98,21.49,1.9036000000000002,0.003
2010-11-04,61.83249072272253,-0.086897563048359,140.86073867936895,26,False,9358.78,20.19,1.8630999999999998,0.003
2010-11-05,65.59009001906165,0.05899565159496196,149.42093423928833,25,False,9625.99,20.85,1.8114,0.003
2010-11-08,63.325994782106,-0.03512871283848133,144.26309369639048,24,False,9732.92,20.0,1.7915,0.003
2010-11-09,59.77952268132801,-0.057632732681337256,136.18386748404933,23,False,9694.49,20.17,1.7985999999999998,0.003
2010-11-10,62.76767014236928,0.048776962029650005,142.99117305633604,22,False,9830.52,20.03,1.7736999999999998,0.003
2010-11-12,61.478819384651224,-0.020747419022029655,140.0550391943871,21,False,9724.81,20.1,1.7929999999999997,0.003
2010-11-15,110.08892817475935,0.5825957618913173,250.79383932075578,63,True,9827.51,20.56,1.7742999999999998,0.003
2010-11-16,111.08550489734282,0.009011742028126131,253.06414303411054,62,False,9797.1,20.41,1.7798,0.003
2010-11-17,110.77965352623707,-0.0027570941469559672,252.36738232535552,61,False,9811.66,20.73,1.7771,0.003
2010-11-18,108.5182130296419,-0.020625104098389718,247.21558955255082,60,False,10013.63,20.44,1.7413,0.003
2010-11-19,105.40543179496505,-0.02910385108163943,240.12435549519904,59,False,10022.39,20.29,1.7398,0.003
2010-11-22,107.77419689284709,0.02222409906774291,245.52064468791232,58,False,10115.19,19.9,1.7238,0.003
2010-11-23,105.83748898814557,-0.0181334739802457,241.10862597616767,57,False,10115.19,19.9,1.7238,0.003
2010-11-24,108.14453824656394,0.02156385455045418,246.3643201737019,56,False,10030.11,20.65,1.7384,0.003
2010-11-26,97.33355010737284,-0.10532490874568735,221.73578334232482,55,False,10039.56,20.31,1.7368,0.003
2010-11-29,98.11361599454713,0.007982413301842324,223.51285322583783,54,False,10125.99,20.84,1.722,0.003
2010-11-30,102.65071547827671,0.04520595948633381,233.84882994729747,53,False,9937.04,21.72,1.7547,0.003
2010-12-01,103.01039128996531,0.0034977559348859455,234.66820823737402,52,False,9988.05,21.58,1.7458,0.003
2010-12-02,103.61426040789033,0.005845099626179339,236.0438838574622,51,False,10168.52,20.94,1.7148,0.003
2010-12-03,102.86292693599103,-0.00727767360385363,234.33226935496927,50,False,10178.32,20.34,1.7131,0.003
2010-12-06,96.29290264572572,-0.06600267984530897,219.36508197741023,49,False,10167.23,20.41,1.7150000000000003,0.003
2010-12-07,94.97854789856436,-0.013743561121109105,216.37084741871976,48,False,10141.1,19.84,1.7194,0.003
2010-12-08,93.97705951002398,-0.010600349787405112,214.0893544279034,47,False,10232.33,19.33,1.7041,0.003
2010-12-09,90.08336152797484,-0.04231522388464607,205.2191121404735,46,False,10285.88,19.53,1.6952000000000003,0.003
2010-12-10,88.8748781514047,-0.013505963723606008,202.46606339351672,45,False,10211.95,18.9,1.7075,0.003
2010-12-13,83.38669520776499,-0.06374075035600558,189.96342126455406,44,False,10293.89,18.52,1.6939,0.003
2010-12-14,83.78000004337704,0.004705549281096134,190.85940991102342,43,False,10316.77,18.01,1.6901,0.003
2010-12-15,75.75211811294632,-0.10072791015100582,172.5710737056751,42,False,10309.78,18.01,1.6913,0.003
2010-12-16,82.03922736189071,0.07973110945229203,186.89375167987404,41,False,10311.29,18.39,1.691,0.003
2010-12-17,78.70002819602267,-0.04155400164242429,179.28671441509744,40,False,10303.83,18.08,1.6923000000000001,0.003
2010-12-20,77.71086654719198,-0.012648413498148403,177.03330299823548,39,False,10216.41,19.01,1.7067000000000003,0.003
2010-12-21,73.59059605344889,-0.054477853638855135,167.6469053531835,38,False,10370.53,17.95,1.6814,0.003
2010-12-22,73.32726267080471,-0.003584774062597755,167.04700497128667,37,False,10346.48,17.86,1.6853,0.003
2010-12-23,73.12043896752668,-0.0028245419828126874,166.57583941933132,36,False,10346.48,17.86,1.6853,0.003
2010-12-27,74.9649250218143,0.024912407257388813,170.77776732250842,35,False,10355.99,17.92,1.6837000000000002,0.003
2010-12-28,71.44527096418777,-0.04808862223040864,162.75963535566987,34,False,10292.63,18.6,1.6978,0.003
2010-12-29,74.0365333901019,0.035626950297925,168.6627962207751,33,False,10344.54,18.18,1.6893000000000002,0.003
2010-12-30,75.52361637233977,0.019886741139021346,172.05052336725038,32,False,10228.92,18.79,1.7084,0.003
2011-01-03,71.11615462340562,-0.06013088608288855,162.00987466623047,31,False,10228.92,18.79,1.7084,0.003
2011-01-04,76.49361837385159,0.0728927965090762,174.26028714768964,30,False,10398.1,19.31,1.6806,0.003
2011-01-05,75.35899928971473,-0.014943966287555177,171.67550881443555,29,False,10380.77,19.23,1.6834000000000002,0.003
2011-01-06,70.81256704607024,-0.062226865516637975,161.3182711112466,28,False,10529.76,18.85,1.6596,0.003
2011-01-07,66.22403354375629,-0.06699304407312395,150.86512243429297,27,False,10541.04,18.05,1.6578,0.003
2011-01-10,66.84726088158864,0.009366887085205316,152.2848980594722,26,False,10541.04,18.05,1.6578,0.003
2011-01-11,65.37820350974233,-0.022221405365494863,148.93823509729918,25,False,10510.68,18.18,1.6626000000000003,0.003
2011-01-12,65.13737247408207,-0.003690460807884925,148.38959736358493,24,False,10512.8,17.92,1.6622,0.003
2011-01-13,63.44272398263144,-0.026360948097370395,144.5290147553561,23,False,10589.76,17.88,1.6502,0.003
2011-01-14,56.3694219865138,-0.11821066621970655,128.4153092838532,22,False,10499.04,17.41,1.6644000000000003,0.003
2011-01-18,101.34628011246086,0.5866163207240275,230.87719275396043,63,True,10518.98,17.29,1.6613,0.003
2011-01-19,99.31208148201604,-0.02027593870873924,226.2430801966974,62,False,10557.1,16.66,1.6552999999999998,0.003
2011-01-20,91.58239410201759,-0.08102818105586097,208.63406167939777,61,False,10437.31,17.26,1.6742999999999997,0.003
2011-01-21,94.98476244436522,0.036477434333305296,216.3850047897368,60,False,10274.52,17.59,1.7008000000000003,0.003
2011-01-24,98.93983133115285,0.04079541762582929,225.3950562757586,59,False,10345.11,17.4,1.6892,0.003
2011-01-25,90.0773656189845,-0.0938429819801551,205.2054528464752,58,False,10464.42,16.98,1.6699,0.003
2011-01-26,94.93682321720766,0.05254273255220382,216.2757943265935,57,False,10401.9,17.28,1.68,0.003
2011-01-27,90.49751265548944,-0.047889285752796606,206.1625907722532,56,False,10478.66,16.65,1.6707,0.003
2011-01-28,84.15431322799292,-0.07267019011222627,191.71213363387756,55,False,10360.34,16.61,1.6898,0.003
2011-01-31,95.2598332530665,0.12395606918476246,217.0116442288069,54,False,10237.92,17.98,1.71,0.003
2011-02-01,86.146144689781,-0.10056303409269413,196.24972944722506,53,False,10274.5,17.74,1.702,0.003
2011-02-02,82.62672777047835,-0.04171200189592092,188.23213770574506,52,False,10457.36,16.6,1.6722000000000001,0.003
2011-02-03,88.75337734719439,0.0715282733053747,202.1892721332722,51,False,10431.36,16.68,1.6763999999999997,0.003
2011-02-04,75.55564856330062,-0.16099203042970497,172.12349597481517,50,False,10543.52,16.32,1.6586,0.003
2011-02-07,85.91458554389277,0.12848415954404382,195.72221402682823,49,False,10592.04,16.78,1.651,0.003
2011-02-08,81.7291311690993,-0.04994311039220648,186.18732083311855,48,False,10635.98,16.41,1.6440999999999997,0.003
2011-02-09,80.48176975377154,-0.015379804877970032,183.34570393705775,47,False,10617.83,16.42,1.6469,0.003
2011-02-10,78.68716773065536,-0.02255060694082376,179.2574169595005,46,False,10605.65,15.770000000000001,1.6487999999999998,0.003
2011-02-11,73.35511209806701,-0.07016789240213706,167.1104488152935,45,False,10605.65,15.770000000000001,1.6487999999999998,0.003
2011-02-14,80.28246792501538,0.0902390681742409,182.89167398467177,44,False,10725.54,16.16,1.6303999999999998,0.003
2011-02-15,81.03789042879312,0.009365563444382061,184.6126037200487,43,False,10746.67,16.3,1.6271999999999998,0.003
2011-02-16,74.30029750954361,-0.08680187248573724,169.26367786515658,42,False,10808.29,16.39,1.6182999999999998,0.003
2011-02-17,77.60018364504505,0.04345483786440285,176.78115602544887,41,False,10836.64,16.69,1.6141000000000003,0.003
2011-02-18,74.80604436393256,-0.03667110502606419,170.4158209320348,40,False,10842.8,16.36,1.6131,0.003
2011-02-22,79.83497333279348,0.06506298204242514,181.87223552960344,39,False,10664.7,17.93,1.6401,0.003
2011-02-23,83.16891024833889,0.040911932330934694,189.46728484987227,38,False,10579.1,18.6,1.6534,0.003
2011-02-24,80.11436122719651,-0.03741847386404065,182.50870973149455,37,False,10452.71,18.95,1.6650999999999998,0.003
2011-02-25,79.52644272130594,-0.007365550025974891,181.16937123720058,36,False,10526.76,18.76,1.6534,0.003
2011-02-28,76.36894542494068,-0.04051343915932186,173.9762694173401,35,False,10624.09,17.76,1.6382,0.003
2011-03-01,73.37974019970653,-0.0399282616015643,167.1665541500239,34,False,10754.03,17.0,1.6184,0.003
2011-03-02,74.6106343733155,0.01663517052864949,169.97065698502382,33,False,10492.38,18.5,1.6588000000000003,0.003
2011-03-03,74.47189941509947,-0.0018611837985145843,169.65460455908166,32,False,10586.02,17.99,1.6440999999999997,0.003
2011-03-04,66.97469175579985,-0.1061070521296874,152.57519862576254,31,False,10693.66,17.67,1.6276,0.003
2011-03-07,67.65365466643271,0.010086563269481208,154.1219455869438,30,False,10505.02,18.0,1.6568,0.003
2011-03-08,71.17882713717046,0.05079402621269946,162.1526490633253,29,False,10525.19,18.78,1.6536,0.003
2011-03-09,69.9370060811837,-0.017600478766752622,159.32365367256375,28,False,10589.5,18.45,1.6436,0.003
2011-03-10,70.41763454727916,0.006848798766328587,160.41857448156264,27,False,10434.38,19.01,1.6680000000000001,0.003
2011-03-11,70.65847883784659,0.003414391263976404,160.96724241131125,26,False,10254.43,20.42,1.6973000000000003,0.003
2011-03-14,88.9056286007588,0.22971734057112206,202.53611606259273,25,False,9620.49,28.82,1.8091,0.003
2011-03-15,104.62637965592778,0.1628202610383022,238.34959503363794,24,False,8605.15,38.07,2.0226,0.003
2011-03-16,119.80540629019842,0.13547309689593634,272.9289703611702,23,False,9093.72,41.65,1.9139,0.003
2011-03-17,113.46747334675432,-0.054352594886851346,258.49051081217186,22,False,8962.67,39.72,1.9419,0.003
2011-03-18,89.06785417415719,-0.24211773170813417,202.90568251276298,21,False,9206.75,31.53,1.8904,0.003
