Date,NAV_soybean_futures,Log_Return_soybean_futures,Contract_Price,Spot_Price,Days_to_Expiry,Roll_Date
2005-05-04,116.17650242135372,-0.001607348291810993,6.245504878204073,6.245,11,False
2005-05-05,116.96627552461949,0.006775042582770493,6.287962102051553,6.2875,10,False
2005-05-06,119.05823644523257,0.01772710542764725,6.400423330117409,6.4,9,False
2005-05-09,118.63705664744944,-0.0035438668818595343,6.377781225846485,6.3775,6,False
2005-05-10,117.93859840836775,-0.005904751850241039,6.34023297599829,6.34,5,False
2005-05-11,117.75170999072182,-0.0015858815585958913,6.330186086138805,6.33,4,False
2005-05-12,115.98365185384448,-0.015129006125247367,6.235137470552438,6.235,3,False
2005-05-13,113.98309601706904,-0.017399092032209868,6.1275900665827,6.1275,2,False
2005-05-16,116.03224984341568,0.017818011510800997,6.237750038280093,6.235,60,True
2005-05-17,115.51962937892169,-0.004427701504210715,6.210192197021859,6.2075,59,False
2005-05-18,117.84497431015392,0.019929516817003494,6.335199860437698,6.3325,58,False
2005-05-19,117.099732079222,-0.006344001036014525,6.295136561132575,6.2925,57,False
2005-05-20,117.61062639510413,0.004353409249447521,6.32260160677938,6.32,56,False
2005-05-23,119.09674263208449,0.012556734245838393,6.402493375030213,6.4,53,False
2005-05-24,120.1193471230135,0.00854968176332401,6.457467325902026,6.455,52,False
2005-05-25,124.02626910073168,0.032007582861040565,6.667498612453451,6.665,51,False
2005-05-26,125.79316089185603,0.01414558710386006,6.7624845267367295,6.76,50,False
2005-05-27,124.25705008399294,-0.012286573373234353,6.679905112276688,6.6775,49,False
2005-05-31,126.57937006271098,0.018517138254936883,6.80475015799196,6.8025,45,False
2005-06-01,127.6213931137084,0.008198471748049068,6.8607680266019315,6.8525,44,False
2005-06-02,124.49845024019345,-0.02477474653130833,6.6928824856846205,6.685,43,False
2005-06-03,125.7520935635479,0.010019189500590225,6.760276798031375,6.7525,42,False
2005-06-06,126.20729302719629,0.003613280418378808,6.784747757403701,6.7775,39,False
2005-06-07,125.64520374986607,-0.004463646124496673,6.754530534037655,6.7475,38,False
2005-06-08,124.2917748739763,-0.010830266993572419,6.681771873977338,6.675,37,False
2005-06-09,125.3590181453929,0.00854994097894747,6.7391455504002025,6.7325,36,False
2005-06-10,124.05221975578421,-0.010479161718503402,6.668893687527542,6.6625,35,False
2005-06-13,126.69507772620139,0.021080632721055696,6.810970458669924,6.805,32,False
2005-06-14,128.41371749319276,0.013473982868888408,6.903362403899006,6.8975,31,False
2005-06-15,130.78385589155744,0.018288785891327503,7.030778108628335,7.025,30,False
2005-06-16,130.454484056464,-0.002521620752044428,7.013071486721623,7.0075,29,False
2005-06-17,134.77910524223196,0.03261279609424327,7.2455577653508385,7.24,28,False
2005-06-20,137.56018004611363,0.020424313576184006,7.395064902269955,7.39,25,False
2005-06-21,136.8583900685448,-0.005114752308617676,7.357337542287259,7.3525,24,False
2005-06-22,137.1803727917546,0.00234990749495831,7.37464693469099,7.37,23,False
2005-06-23,135.08267011870072,-0.015409687339391999,7.261877037125442,7.2575,22,False
2005-06-24,138.5687797452389,0.025479844753571023,7.449285972880221,7.445,21,False
2005-06-27,129.39157036405206,-0.06852357109218116,6.95593056310359,6.9525,18,False
2005-06-28,124.43768782135105,-0.039038144740474075,6.689615973305762,6.6865,17,False
2005-06-29,125.56016924204906,0.008979988684437097,6.749959184218043,6.747,16,False
2005-06-30,121.91861712859911,-0.029431330445798917,6.554193852892268,6.5515,15,False
2005-07-01,125.84346130904767,0.031685014581410924,6.765188614864692,6.76,14,False
2005-07-05,133.16754464428237,0.05656930558367834,7.158922263625096,7.155,10,False
2005-07-06,129.9498835580512,-0.024459204554781167,6.985944788906676,6.9825,9,False
2005-07-07,129.2448960787386,-0.005439841178832722,6.948045535190545,6.945,8,False
2005-07-08,126.1673685245982,-0.0240996767197564,6.782601465593055,6.78,7,False
2005-07-11,128.37931072783869,0.017379899733101317,6.90151273880853,6.9,4,False
2005-07-12,130.46530152952073,0.01611805587573817,7.013653020675025,7.0125,3,False
2005-07-13,132.83011821250898,0.01796370235199319,7.140782636577,7.14,2,False
2005-07-14,133.93899718741366,0.008313446328050738,7.200394596850924,7.2,1,False
2005-07-15,134.3457210383709,0.0030320337679987947,7.2222595673250956,7.21,31,True
2005-07-18,133.62500168405646,-0.005379103245392719,7.183514587493791,7.1725,28,False
2005-07-19,127.14404374422573,-0.0497167355009893,6.835106315726018,6.825,27,False
2005-07-20,127.50963999809103,0.0028713231214433825,6.854760317519665,6.845,26,False
2005-07-21,124.70858404867701,-0.02221228165207085,6.704179018964646,6.695,25,False
2005-07-22,124.65518435386073,-0.0004282875252858825,6.7013083175102315,6.6925,24,False
2005-07-25,124.72780685799611,0.000582417476310902,6.705212413384972,6.6975,21,False
2005-07-26,126.00589062044314,0.010194838947111737,6.773920613466308,6.7665,20,False
2005-07-27,125.77553340621685,-0.0018298194903857937,6.761536894941526,6.7545,19,False
2005-07-28,127.93786808242014,0.017045903141887673,6.8777813289455505,6.871,18,False
2005-07-29,125.85484330984329,-0.016415534843054098,6.765800497130137,6.7595,17,False
2005-08-01,126.12452698133379,0.0021405226479406696,6.780298357289131,6.7725,14,False
2005-08-02,129.32636945903587,0.025069476845632342,6.952425443205379,6.945,13,False
2005-08-03,125.73139427464876,-0.028191365138111883,6.759164029897541,6.7525,12,False
2005-08-04,125.76760591542252,0.0002879664809531704,6.761110722855124,6.755,11,False
2005-08-05,123.19744229985446,-0.020647516128659373,6.622941910192861,6.6175,10,False
2005-08-08,123.63237322537661,0.00352413969709568,6.6463232580593905,6.6425,7,False
2005-08-09,120.27226759497049,-0.027554360680297655,6.465688141072729,6.4625,6,False
2005-08-10,120.16933515254206,-0.0008561949973738453,6.4601546204561355,6.4575,5,False
2005-08-11,119.69426411174356,-0.003961181800397566,6.434615389708429,6.4325,4,False
2005-08-12,119.17275483152642,-0.004366530893557948,6.406579696726281,6.405,3,False
2005-08-15,114.27224438274011,-0.041990451640895564,6.143134324592584,6.1275,31,True
2005-08-16,115.00875190814442,0.006424519001244047,6.182728056947029,6.1675,30,False
2005-08-17,114.67299416944468,-0.0029236801234963396,6.16467813677179,6.15,29,False
2005-08-18,113.68473230840686,-0.00865543764199489,6.111550403147402,6.0975,28,False
2005-08-19,111.34501923066637,-0.020795449301069857,5.9857703259711394,5.9725,27,False
2005-08-22,113.18139953606396,0.01635817526540416,6.084491856715815,6.0725,24,False
2005-08-23,113.82438484499393,0.005664939598033704,6.119057950545797,6.1075,23,False
2005-08-24,112.27761742201315,-0.013682245512765704,6.035905649655923,6.025,22,False
2005-08-25,109.38015634265795,-0.026145044029864627,5.880141730719135,5.87,21,False
2005-08-26,110.52636343811508,0.010424588380886234,5.941760404520713,5.932,20,False
2005-08-29,111.54225787505793,0.009149437843340205,5.996373631201057,5.988,17,False
2005-08-30,112.96729894655755,0.012694873482467017,6.0729820742011125,6.065,16,False
2005-08-31,111.06761996589042,-0.01695918226353635,5.970857685073371,5.9635,15,False
2005-09-01,113.07358882926036,0.017899630618545166,6.078696086648454,6.07,14,False
2005-09-02,111.57191736767128,-0.013369453541516692,5.997968088788788,5.99,13,False
2005-09-06,114.36564946401118,0.02473138514254394,6.148155666073601,6.1425,9,False
2005-09-07,112.86460766249391,-0.01321182887035077,6.067461517959522,6.0625,8,False
2005-09-08,111.78270803522817,-0.009632058041451242,6.009299933999034,6.005,7,False
2005-09-09,109.81690927180739,-0.017742362149247393,5.903621027244002,5.9,6,False
2005-09-12,108.8528593114585,-0.008817462172640435,5.851794895412676,5.85,3,False
2005-09-13,109.02778306064288,0.0016056845148118546,5.861198579514668,5.86,2,False
2005-09-14,107.94693228363674,-0.009963001595276461,5.80309338044507,5.8025,1,False
2005-09-15,106.45870307695246,-0.013882593205711263,5.723088021560001,5.6875,61,True
2005-09-16,106.9157189923284,0.004283705701951031,5.747656631127408,5.7125,60,False
2005-09-19,107.77166714355718,0.007973944832060239,5.793671343591385,5.76,57,False
2005-09-20,107.01231019735373,-0.007070919529999418,5.752849254675235,5.72,56,False
2005-09-21,108.07699434267836,0.009900007286813504,5.8100853556490355,5.7775,55,False
2005-09-22,108.5803210116895,0.0046463012216049655,5.837143573973067,5.805,54,False
2005-09-23,107.35354218277682,-0.011362664566532236,5.7711934635741216,5.74,53,False
2005-09-26,106.10531177042733,-0.011695412181069254,5.70409014261876,5.675,50,False
2005-09-27,104.22495481902048,-0.017880517906422668,5.6030044818524924,5.575,49,False
2005-09-28,105.19568816967922,0.009270722211264385,5.655189904469073,5.6275,48,False
2005-09-29,104.76437958612755,-0.004108487817300164,5.632003289220376,5.605,47,False
2005-09-30,107.13655752593014,0.022390434655728753,5.7595286371713055,5.7325,46,False
2005-10-03,108.585944793785,0.013437718013947737,5.837445901533109,5.81,43,False
2005-10-04,105.11686603835983,-0.03246923622539076,5.650952524315552,5.625,42,False
2005-10-05,105.29219988147482,0.0016666000861871666,5.660378254559326,5.635,41,False
2005-10-06,105.42078577916504,0.0012204839986360869,5.667290873157362,5.6425,40,False
2005-10-07,105.40923202560924,-0.00010960254794513904,5.666669757676259,5.6425,39,False
2005-10-11,105.22298262173172,-0.001768480217814247,5.6566572204055054,5.635,35,False
2005-10-12,109.97256876548039,0.04414921740463253,5.911989088829705,5.89,34,False
2005-10-13,109.82050286176138,-0.0013837190304161141,5.903814214189039,5.8825,33,False
2005-10-14,110.04180462189419,0.0020130948083097885,5.91571112271751,5.895,32,False
2005-10-17,110.33219410283425,0.002635425691730717,5.931322101547055,5.9125,29,False
2005-10-18,109.06063309148954,-0.01159176683922491,5.862964556486137,5.845,28,False
2005-10-19,109.93487622614192,0.00798416169863775,5.90996278459947,5.8925,27,False
2005-10-20,109.13000376740933,-0.007348289515890747,5.866693838103603,5.85,26,False
2005-10-21,106.73982999399666,-0.02214548845397478,5.738201056426777,5.7225,25,False
2005-10-24,107.21751935794758,0.004465283937277047,5.763881044984198,5.75,22,False
2005-10-25,107.76510335537199,0.005094227381876282,5.793318482468218,5.78,21,False
2005-10-26,106.98895311482882,-0.007228302297786636,5.7515936068479245,5.739,20,False
2005-10-27,107.36867669873214,0.0035429014719854683,5.772007076406821,5.76,19,False
2005-10-28,106.70456771009665,-0.0062045223907840905,5.736305399718887,5.725,18,False
2005-10-31,106.90239244498615,0.0018522316997847716,5.746940212448063,5.7375,15,False
2005-11-01,109.25479557942582,0.021766530480582646,5.873402491355033,5.865,14,False
2005-11-02,108.9642284180677,-0.0026630797605113597,5.857781960646282,5.85,13,False
2005-11-03,112.07268341847018,0.028127971190021608,6.024888651449216,6.0175,12,False
2005-11-04,110.24552444188103,-0.016437701034177545,5.926662847920082,5.92,11,False
2005-11-07,108.53619299423094,-0.015626225531395713,5.834771306409843,5.83,8,False
2005-11-08,108.99046816321369,0.004176737021318861,5.859192576845743,5.855,7,False
2005-11-09,109.53771469408898,0.005008486023995698,5.888611872546056,5.885,6,False
2005-11-10,109.34040266798826,-0.0018029402109918772,5.878004622406342,5.875,5,False
2005-11-14,110.69095182247018,0.012276124178541065,5.95060847221049,5.95,1,False
2005-11-15,111.52829662831384,0.007536239769996797,5.995623091867985,5.9225,120,True
2005-11-16,108.5983410970396,-0.026622208089348877,5.838112311442469,5.7675,119,False
2005-11-17,109.05792312949681,0.004223013907730209,5.862818872285868,5.7925,118,False
2005-11-18,107.25834871705905,-0.01663874764717334,5.76607598076028,5.6975,117,False
2005-11-21,107.69594381758142,0.0040715232980412346,5.789600551375072,5.7225,114,False
2005-11-22,107.68493016669602,-0.00010227139198821456,5.7890084711445775,5.7225,113,False
2005-11-23,105.74529111793835,-0.01817636170083627,5.684735878249368,5.62,112,False
2005-11-25,104.26573402836104,-0.014090513277136993,5.605196721639003,5.5425,110,False
2005-11-28,104.98600279507394,0.006884259335553147,5.64391747843893,5.5825,107,False
2005-11-29,104.1760822291153,-0.0077444687348345274,5.600377151950991,5.54,106,False
2005-11-30,104.91752801596199,0.007092028242038644,5.64023635912423,5.58,105,False
2005-12-01,105.01653193428474,0.0009431906922181493,5.645558687150628,5.5975,104,False
2005-12-02,105.57069230667568,0.005263013020306258,5.675349662407591,5.6275,103,False
2005-12-05,107.51395326826017,0.018239839211446146,5.779816964850401,5.7325,100,False
2005-12-06,105.77040457661961,-0.01634988659611938,5.686085946683462,5.64,99,False
2005-12-07,104.82410679212717,-0.008986978315562475,5.6352141498389825,5.59,98,False
2005-12-08,106.26865988776521,0.013686642780484497,5.712871535089839,5.6675,97,False
2005-12-09,106.63490649291987,0.0034404963021795304,5.7325604989632994,5.6875,96,False
2005-12-12,109.46713142614071,0.026213423412381906,5.8848174034830105,5.84,93,False
2005-12-13,111.9884151329206,0.022771095059630403,6.020358492789689,5.975,92,False
2005-12-14,111.0421460005077,-0.008485606686790435,5.969488236245519,5.925,91,False
2005-12-15,110.04918227075322,-0.00898244552505868,5.916107735982487,5.8725,90,False
2005-12-16,110.97704561128847,0.008396006212201594,5.965988519952056,5.9225,89,False
2005-12-19,113.99388911998128,0.026821459114714202,6.128170290427322,6.085,86,False
2005-12-20,113.37572854119212,-0.005437508390235882,6.0949387433427065,6.0525,85,False
2005-12-21,113.60053465328714,0.0019808783741561554,6.107024041492305,6.065,84,False
2005-12-22,114.76176173336414,0.01017012972274746,6.1694501710638425,6.1275,83,False
2005-12-23,114.79914585504771,0.00032570111703055806,6.171459895142945,6.13,82,False
2005-12-27,114.9392579021841,0.001219753094967678,6.178992145259338,6.1395,78,False
2005-12-28,115.21996406983368,0.0024392357988085207,6.194082561159784,6.155,77,False
2005-12-29,113.12341397406153,-0.018363650661508097,6.081374624721362,6.0435,76,False
2005-12-30,114.39620411975507,0.011188515820817377,6.149798246522511,6.112,75,False
2006-01-03,117.36699312419475,0.02563782138347089,6.309504183890555,6.285,71,False
2006-01-04,118.0608001295539,0.0058940280951147814,6.346802389174674,6.3225,70,False
2006-01-05,115.48691703057865,-0.022042496018901604,6.208433621691257,6.185,69,False
2006-01-06,114.08025689630763,-0.01225504252396079,6.1328133151106545,6.11,68,False
2006-01-09,110.88794155488081,-0.028382052713060137,5.961198396240603,5.94,65,False
2006-01-10,109.94851515911982,-0.008507943628866386,5.9106959967436765,5.89,64,False
2006-01-11,109.10252138492007,-0.007724208876449948,5.865216419259652,5.845,63,False
2006-01-12,106.76342597590305,-0.021672588874790854,5.739469547188941,5.72,62,False
2006-01-13,107.59745121902439,0.00778154542520621,5.784305711265974,5.765,61,False
2006-01-17,106.59422548271216,-0.009367619582890827,5.730373538240542,5.7125,57,False
2006-01-18,105.56214841578873,-0.00972947632490476,5.674890353415655,5.6575,56,False
2006-01-19,105.41642964800879,-0.0013813610110414343,5.667056692941744,5.65,55,False
2006-01-20,105.97035507751505,0.005240882944573279,5.696835037960217,5.68,54,False
2006-01-23,107.16542288243922,0.01121426295122097,5.761080402985654,5.745,51,False
2006-01-24,106.55333845468122,-0.00572795853245067,5.728175502254776,5.7125,50,False
2006-01-25,105.75480522231784,-0.007522433987511887,5.685247344716983,5.67,49,False
2006-01-26,106.8680466103834,0.010471607836302705,5.74509382291931,5.73,48,False
2006-01-27,109.89274989679541,0.027910025046706255,5.907698125309928,5.8925,47,False
2006-01-30,111.64610406319497,0.01582919425135017,6.0019562736552095,5.9875,44,False
2006-01-31,110.80093722929114,-0.007598850457424529,5.9565211514572765,5.9425,43,False
2006-02-01,107.9205488789432,-0.026339935159126984,5.801675041286261,5.795,42,False
2006-02-02,108.75560507185799,0.0077079116648592245,5.846566627947293,5.84,41,False
2006-02-03,110.75449219020857,0.018212760108264503,5.954024323681325,5.9475,40,False
2006-02-06,109.3022971005628,-0.01319855820428558,5.875956114297707,5.87,37,False
2006-02-07,106.87870297383037,-0.02242283707017384,5.745666695819638,5.74,36,False
2006-02-08,107.62055253419162,0.006917063804865884,5.785547609356919,5.78,35,False
2006-02-09,109.43295198838592,0.01670041293958216,5.882979959242712,5.8775,34,False
2006-02-10,108.40593754499814,-0.009429189203673749,5.827768934788721,5.8225,33,False
2006-02-13,108.76936161462949,0.003346830051777378,5.847306162648338,5.8425,30,False
2006-02-14,108.58021632770465,-0.0017404711475650521,5.837137946291695,5.8325,29,False
2006-02-15,109.27533693586228,0.006381503310118714,5.874506769235281,5.87,28,False
2006-02-16,110.11003419097912,0.0076094525218518595,5.919379059844863,5.915,27,False
2006-02-17,111.92196698353682,0.016321728467282998,6.016786322579061,6.0125,26,False
2006-02-21,109.35043172168552,-0.023244209922204846,5.878543771911483,5.875,22,False
2006-02-22,106.83476974070147,-0.023274262274089984,5.743304899620725,5.74,21,False
2006-02-23,106.89698273623857,0.0005821596143124358,5.746649393206058,5.7435,20,False
2006-02-24,108.40156886177195,0.013976969268071437,5.827534079789372,5.8245,19,False
2006-02-27,109.35105930889644,0.00872087260462111,5.878577510222636,5.876,16,False
2006-02-28,110.02730037893517,0.006165085862584751,5.914931392580455,5.9125,15,False
2006-03-01,109.9468867665966,-0.0007311186550023809,5.910608456378495,5.91,14,False
2006-03-02,112.36451985399808,0.021750826359060945,6.040577416765257,6.04,13,False
2006-03-03,112.73575884313605,0.003298435060734357,6.060534765018277,6.06,12,False
2006-03-06,111.71011512900715,-0.00913940483906499,6.005397429271508,6.005,9,False
2006-03-07,109.75600877755002,-0.01764745805020262,5.900347092101848,5.9,8,False
2006-03-08,108.63904710386466,-0.010228907501467866,5.84030061595241,5.84,7,False
2006-03-09,109.3358397284304,0.006393351162022378,5.877759324427198,5.8775,6,False
2006-03-10,109.61407028258128,0.0025415009661317925,5.892716654412159,5.8925,5,False
2006-03-13,108.72806229818805,-0.008115821139111646,5.845085962548271,5.845,2,False
2006-03-14,109.33181983514967,0.005537553023331887,5.87754321994332,5.8775,1,False
2006-03-15,108.72871881466737,-0.005531514890366111,5.845121256061063,5.8425,61,True
2006-03-16,107.23913448158567,-0.013794719277764593,5.765043047259279,5.7625,60,False
2006-03-17,107.28487099252364,0.0004263999409284191,5.767501785439734,5.765,59,False
2006-03-20,106.53813215192699,-0.006984672981466771,5.727358030252682,5.725,56,False
2006-03-21,107.04910001788096,0.004784638440712633,5.754827029860252,5.7525,55,False
2006-03-22,107.37397109204134,0.0030301899983114,5.77229169643368,5.77,54,False
2006-03-23,106.9544828579342,-0.003914447774190493,5.749740528530867,5.7475,53,False
2006-03-24,106.76760976501829,-0.0017487489313422284,5.739694462509888,5.7375,52,False
2006-03-27,107.83523405023818,0.009949850375536582,5.797088621762907,5.795,49,False
2006-03-28,108.20660375227172,0.003437945831174953,5.817052996979296,5.815,48,False
2006-03-29,108.39188836490585,0.0017108582429877428,5.827013668267761,5.825,47,False
2006-03-30,109.36800764187252,0.008965156879160463,5.879488631611845,5.8775,46,False
2006-03-31,106.34344288930659,-0.028044528711133415,5.716891776629209,5.715,45,False
2006-04-03,105.0992064397722,-0.01176915646265442,5.650003166168012,5.65,42,False
2006-04-04,103.93660192759593,-0.011123610917292704,5.5875029875528535,5.5875,41,False
2006-04-05,104.44814536243672,0.004909615209623353,5.615002929030901,5.615,40,False
2006-04-06,104.91318471269744,0.004442464278465247,5.640002868520182,5.64,39,False
2006-04-07,103.75058157872871,-0.011143431226512868,5.577502763995754,5.5775,38,False
2006-04-10,103.28553702962637,-0.004492407743584579,5.552502545023186,5.5525,35,False
2006-04-11,104.63415326761482,0.012972654482120576,5.625002483630685,5.625,34,False
2006-04-12,104.26211974574153,-0.0035619009362235546,5.605002422281894,5.605,33,False
2006-04-13,104.7271594183405,0.0044503760384345,5.630002379099681,5.63,32,False
2006-04-14,104.72715785747546,-1.4904109502155787e-08,5.6300022951895095,5.63,31,False
2006-04-17,106.30829176279352,0.014984814108873402,5.715002095604768,5.715,28,False
2006-04-18,107.05235491992138,0.006974727392825408,5.755002009362542,5.755,27,False
2006-04-19,106.77332900412955,-0.0026098461985351812,5.74000192172087,5.74,26,False
2006-04-20,106.26178315946706,-0.004802464933069791,5.712501850693793,5.7125,25,False
2006-04-21,105.98275747982287,-0.0026292863839907366,5.697501775747126,5.6975,24,False
2006-04-24,106.81982662004941,0.00786713621053715,5.742501575962476,5.7425,21,False
2006-04-25,108.30795495773282,0.01383505248291395,5.82250151225499,5.8225,20,False
2006-04-26,108.15914050591842,-0.0013749385322475245,5.814501431641586,5.8145,19,False
2006-04-27,108.70788731546432,0.005060686137492505,5.84400138046504,5.844,18,False
2006-04-28,111.28421106269751,0.02342303704892453,5.9825013541759064,5.9825,17,False
2006-05-01,112.8769447790737,0.01421085213861269,6.068124746066548,6.0675,14,False
2006-05-02,112.17848703939532,-0.006207003994386553,6.030576523065656,6.03,13,False
2006-05-03,112.64274365145712,0.004130012726442974,6.055534383518833,6.055,12,False
2006-05-04,112.31636065073855,-0.002901711675472287,6.037988437646253,6.0375,11,False
